tot_people,workers_over_spectators,nb_of_spectators,nb_of_workers,min_perception_distance,max_perception_distance,speed,speed_ratio,leader_frac,follower_frac,tot_victims,tot_saved_people,tot_spectators_victims,tot_spectators_saved,tot_workers_victims,tot_workers_saved,tot_leaders_victims,tot_leaders_saved,tot_followers_victims,tot_followers_saved,tot_panic_victims,tot_panic_saved
500,0.1,454,46,1.0,5.0,0.03333333333333333,3.0,0.1,0.75,0,130,0,116,0,14,0,13,0,84,0,19
500,0.1,454,46,1.0,5.0,0.03333333333333333,3.0,0.1,0.75,6,216,5,190,1,26,1,15,4,154,0,21
500,0.1,454,46,1.0,5.0,0.03333333333333333,3.0,0.1,0.75,0,241,0,210,0,31,0,21,0,166,0,23
500,0.1,454,46,1.0,5.0,0.03333333333333333,3.0,0.1,0.75,0,243,0,219,0,24,0,20,0,168,0,31
500,0.1,454,46,1.0,5.0,0.03333333333333333,3.5,0.1,0.75,56,242,49,219,7,23,2,23,41,166,6,30
500,0.1,454,46,1.0,5.0,0.03333333333333333,3.5,0.1,0.75,25,261,22,232,3,29,3,21,12,184,7,27
500,0.1,454,46,1.0,5.0,0.03333333333333333,3.5,0.1,0.75,19,332,18,307,1,25,1,32,15,236,2,39
500,0.1,454,46,1.0,5.0,0.03333333333333333,3.5,0.1,0.75,77,144,66,129,11,15,3,15,52,92,11,22
500,0.1,454,46,1.0,5.0,0.03333333333333333,3.5,0.1,0.75,56,212,52,188,4,24,6,23,40,140,6,25
500,0.1,454,46,1.0,5.0,0.03333333333333333,3.5,0.1,0.75,38,241,34,214,4,27,2,18,27,173,5,23
500,0.1,454,46,1.0,5.0,0.03333333333333333,3.5,0.1,0.75,68,214,60,194,8,20,12,20,40,149,8,25
500,0.1,454,46,1.0,5.0,0.03333333333333333,3.5,0.1,0.75,61,246,57,221,4,25,5,22,46,168,6,31
500,0.1,454,46,1.0,5.0,0.03333333333333333,3.5,0.1,0.75,2,236,2,215,0,21,2,23,0,161,0,31
500,0.1,454,46,1.0,5.0,0.03333333333333333,3.5,0.1,0.75,7,291,7,264,0,27,0,19,6,217,1,28
500,0.1,454,46,1.0,5.0,0.03333333333333333,3.5,0.1,0.75,7,230,5,206,2,24,0,25,3,154,2,27
500,0.1,454,46,1.0,5.0,0.03333333333333333,3.5,0.1,0.75,24,177,22,153,2,24,1,14,19,125,2,14
500,0.1,454,46,1.0,5.0,0.03333333333333333,3.5,0.1,0.75,12,243,11,220,1,23,1,15,10,179,0,26
500,0.1,454,46,1.0,5.0,0.03333333333333333,3.5,0.1,0.75,27,198,22,181,5,17,2,12,15,142,5,27
500,0.1,454,46,1.0,5.0,0.03333333333333333,3.5,0.1,0.75,1,314,0,280,1,34,0,32,0,214,0,34
500,0.1,454,46,1.0,5.0,0.03333333333333333,3.5,0.1,0.75,45,190,37,171,8,19,5,29,28,122,4,20
500,0.1,454,46,1.0,5.0,0.03333333333333333,3.5,0.1,0.75,18,75,16,69,2,6,0,4,14,54,2,11
500,0.1,454,46,1.0,5.0,0.03333333333333333,3.5,0.1,0.75,7,168,7,143,0,25,1,22,4,107,2,14
500,0.1,454,46,1.0,5.0,0.03333333333333333,3.5,0.1,0.75,13,198,12,181,1,17,1,23,11,131,0,27
500,0.1,454,46,1.0,5.0,0.03333333333333333,3.5,0.1,0.75,26,137,23,123,3,14,0,15,18,98,5,10
500,0.1,454,46,1.0,5.0,0.03333333333333333,4.0,0.1,0.75,53,310,49,277,4,33,3,33,38,207,8,37
500,0.1,454,46,1.0,5.0,0.03333333333333333,4.0,0.1,0.75,79,137,73,119,6,18,6,12,57,88,10,19
500,0.1,454,46,1.0,5.0,0.03333333333333333,4.0,0.1,0.75,70,232,66,205,4,27,5,24,55,161,6,20
500,0.1,454,46,1.0,5.0,0.03333333333333333,4.0,0.1,0.75,61,260,48,239,13,21,3,27,35,185,10,27
500,0.1,454,46,1.0,5.0,0.03333333333333333,4.0,0.1,0.75,46,166,45,141,1,25,7,15,33,108,5,18
500,0.1,454,46,1.0,5.0,0.03333333333333333,4.0,0.1,0.75,183,143,169,128,14,15,15,15,126,98,28,15
500,0.1,454,46,1.0,5.0,0.03333333333333333,4.0,0.1,0.75,116,244,105,218,11,26,12,24,75,164,18,30
500,0.1,454,46,1.0,5.0,0.03333333333333333,4.0,0.1,0.75,115,182,103,162,12,20,12,11,75,134,16,17
500,0.1,454,46,1.0,5.0,0.03333333333333333,4.0,0.1,0.75,186,174,171,151,15,23,11,13,135,115,25,23
500,0.1,454,46,1.0,5.0,0.03333333333333333,4.0,0.1,0.75,32,241,30,214,2,27,3,22,20,164,7,28
500,0.1,454,46,1.0,5.0,0.03333333333333333,4.0,0.1,0.75,39,288,34,264,5,24,5,32,25,204,4,28
500,0.1,454,46,1.0,5.0,0.03333333333333333,4.0,0.1,0.75,25,173,21,152,4,21,2,14,18,120,1,18
500,0.1,454,46,1.0,5.0,0.03333333333333333,4.0,0.1,0.75,43,278,38,247,5,31,3,30,28,178,7,39
500,0.1,454,46,1.0,5.0,0.03333333333333333,4.0,0.1,0.75,40,275,39,244,1,31,4,21,34,194,1,29
500,0.1,454,46,1.0,5.0,0.03333333333333333,4.0,0.1,0.75,6,250,5,217,1,33,1,29,4,160,0,28
500,0.1,454,46,1.0,5.0,0.03333333333333333,4.0,0.1,0.75,94,249,85,223,9,26,15,28,63,171,7,24
500,0.1,454,46,1.0,5.0,0.03333333333333333,4.0,0.1,0.75,3,179,3,156,0,23,0,15,3,126,0,15
500,0.1,454,46,1.0,5.0,0.03333333333333333,4.0,0.1,0.75,2,235,2,207,0,28,0,26,2,161,0,20
500,0.1,454,46,1.0,5.0,0.03333333333333333,4.0,0.1,0.75,0,211,0,194,0,17,0,26,0,141,0,27
500,0.1,454,46,1.0,5.0,0.03333333333333333,4.0,0.1,0.75,16,200,16,177,0,23,1,24,14,142,1,11
500,0.1,454,46,1.0,5.0,0.03333333333333333,4.5,0.1,0.75,78,269,74,241,4,28,4,27,56,182,14,32
500,0.1,454,46,1.0,5.0,0.03333333333333333,4.5,0.1,0.75,76,221,68,199,8,22,6,25,55,146,7,28
500,0.1,454,46,1.0,5.0,0.03333333333333333,4.5,0.1,0.75,70,215,62,196,8,19,3,17,50,147,9,32
500,0.1,454,46,1.0,5.0,0.03333333333333333,4.5,0.1,0.75,97,231,89,205,8,26,4,21,73,159,12,25
500,0.1,454,46,1.0,5.0,0.03333333333333333,4.5,0.1,0.75,69,300,66,270,3,30,6,28,50,205,10,37
500,0.1,454,46,1.0,5.0,0.03333333333333333,4.5,0.1,0.75,101,168,86,149,15,19,8,16,62,112,16,21
500,0.1,454,46,1.0,5.0,0.03333333333333333,4.5,0.1,0.75,68,271,64,244,4,27,8,27,46,185,10,32
500,0.1,454,46,1.0,5.0,0.03333333333333333,4.5,0.1,0.75,61,258,58,230,3,28,8,22,35,182,15,26
500,0.1,454,46,1.0,5.0,0.03333333333333333,4.5,0.1,0.75,29,276,26,242,3,34,4,34,20,180,2,28
500,0.1,454,46,1.0,5.0,0.03333333333333333,4.5,0.1,0.75,28,258,25,229,3,29,3,28,16,170,6,31
500,0.1,454,46,1.0,5.0,0.03333333333333333,4.5,0.1,0.75,87,248,81,223,6,25,3,24,67,177,11,22
500,0.1,454,46,1.0,5.0,0.03333333333333333,4.5,0.1,0.75,66,233,60,208,6,25,5,19,43,164,12,25
500,0.1,454,46,1.0,5.0,0.03333333333333333,4.5,0.1,0.75,9,285,6,252,3,33,2,23,4,205,0,24
500,0.1,454,46,1.0,5.0,0.03333333333333333,4.5,0.1,0.75,14,154,12,137,2,17,3,14,7,103,2,20
500,0.1,454,46,1.0,5.0,0.03333333333333333,4.5,0.1,0.75,23,157,21,139,2,18,3,19,17,103,1,17
500,0.1,454,46,1.0,5.0,0.03333333333333333,4.5,0.1,0.75,6,190,6,168,0,22,0,9,6,139,0,20
500,0.1,454,46,1.0,5.0,0.03333333333333333,4.5,0.1,0.75,42,195,40,172,2,23,5,15,29,134,6,23
500,0.1,454,46,1.0,5.0,0.03333333333333333,4.5,0.1,0.75,10,150,8,127,2,23,2,8,6,102,0,17
500,0.1,454,46,1.0,5.0,0.03333333333333333,4.5,0.1,0.75,7,133,7,115,0,18,0,12,5,81,2,22
500,0.1,454,46,1.0,5.0,0.03333333333333333,4.5,0.1,0.75,0,193,0,175,0,18,0,16,0,132,0,27
500,0.1,454,46,1.0,5.0,0.03333333333333333,5.0,0.1,0.75,93,181,85,158,8,23,9,23,62,114,14,21
500,0.1,454,46,1.0,5.0,0.03333333333333333,5.0,0.1,0.75,64,212,59,186,5,26,4,20,42,138,13,28
500,0.1,454,46,1.0,5.0,0.03333333333333333,5.0,0.1,0.75,153,155,144,131,9,24,9,11,110,108,25,12
500,0.1,454,46,1.0,5.0,0.03333333333333333,5.0,0.1,0.75,56,253,54,232,2,21,7,20,43,184,4,28
500,0.1,454,46,1.0,5.0,0.03333333333333333,5.0,0.1,0.75,174,185,155,170,19,15,10,13,121,136,24,21
500,0.1,454,46,1.0,5.0,0.03333333333333333,5.0,0.1,0.75,72,217,66,200,6,17,12,21,43,155,11,24
500,0.1,454,46,1.0,5.0,0.03333333333333333,5.0,0.1,0.75,106,234,96,213,10,21,10,17,69,166,17,30
500,0.1,454,46,1.0,5.0,0.03333333333333333,5.0,0.1,0.75,107,212,100,186,7,26,12,22,74,149,14,15
500,0.1,454,46,1.0,5.0,0.03333333333333333,5.0,0.1,0.75,12,263,11,231,1,32,2,24,8,187,1,20
500,0.1,454,46,1.0,5.0,0.03333333333333333,5.0,0.1,0.75,48,206,46,176,2,30,4,22,35,136,7,18
500,0.1,454,46,1.0,5.0,0.03333333333333333,5.0,0.1,0.75,12,202,10,180,2,22,1,12,6,144,3,24
500,0.1,454,46,1.0,5.0,0.03333333333333333,5.0,0.1,0.75,3,197,3,176,0,21,0,21,3,136,0,19
500,0.1,454,46,1.0,5.0,0.03333333333333333,5.0,0.1,0.75,37,165,34,151,3,14,2,18,23,113,9,20
500,0.1,454,46,1.0,5.0,0.03333333333333333,5.0,0.1,0.75,8,215,8,196,0,19,2,20,5,150,1,26
500,0.1,454,46,1.0,5.0,0.03333333333333333,5.0,0.1,0.75,54,188,46,164,8,24,4,15,37,126,5,23
500,0.1,454,46,1.0,5.0,0.03333333333333333,5.0,0.1,0.75,40,197,37,167,3,30,2,10,29,134,6,23
500,0.1,454,46,1.0,5.0,0.03333333333333333,5.0,0.1,0.75,20,188,16,163,4,25,1,14,11,136,4,13
500,0.1,454,46,1.0,5.0,0.03333333333333333,5.0,0.1,0.75,19,231,18,207,1,24,3,18,13,160,2,29
500,0.1,454,46,1.0,5.0,0.03333333333333333,5.0,0.1,0.75,2,175,2,149,0,26,0,19,2,112,0,18
500,0.1,454,46,1.0,5.0,0.03333333333333333,5.0,0.1,0.75,8,226,8,203,0,23,1,23,6,147,1,33
500,0.1,454,46,1.0,5.0,0.03333333333333333,5.5,0.1,0.75,87,264,77,241,10,23,10,31,53,183,14,27
500,0.1,454,46,1.0,5.0,0.03333333333333333,5.5,0.1,0.75,78,263,71,235,7,28,4,24,54,182,13,29
500,0.1,454,46,1.0,5.0,0.03333333333333333,5.5,0.1,0.75,158,210,142,188,16,22,17,12,95,144,30,32
500,0.1,454,46,1.0,5.0,0.03333333333333333,5.5,0.1,0.75,122,299,115,265,7,34,13,30,70,204,32,31
500,0.1,454,46,1.0,5.0,0.03333333333333333,5.5,0.1,0.75,100,170,86,148,14,22,12,11,58,115,16,22
500,0.1,454,46,1.0,5.0,0.03333333333333333,5.5,0.1,0.75,89,246,83,218,6,28,6,32,65,164,12,22
500,0.1,454,46,1.0,5.0,0.03333333333333333,5.5,0.1,0.75,86,310,78,278,8,32,9,30,56,220,13,28
500,0.1,454,46,1.0,5.0,0.03333333333333333,5.5,0.1,0.75,41,287,36,260,5,27,1,38,24,190,11,32
500,0.1,454,46,1.0,5.0,0.03333333333333333,5.5,0.1,0.75,52,204,50,178,2,26,5,24,36,137,9,17
500,0.1,454,46,1.0,5.0,0.03333333333333333,5.5,0.1,0.75,96,246,91,224,5,22,10,24,71,174,10,26
500,0.1,454,46,1.0,5.0,0.03333333333333333,5.5,0.1,0.75,89,171,81,153,8,18,7,18,57,119,17,16
500,0.1,454,46,1.0,5.0,0.03333333333333333,5.5,0.1,0.75,8,231,7,210,1,21,0,23,6,158,1,29
500,0.1,454,46,1.0,5.0,0.03333333333333333,5.5,0.1,0.75,47,221,41,194,6,27,2,21,35,150,4,23
500,0.1,454,46,1.0,5.0,0.03333333333333333,5.5,0.1,0.75,41,120,39,102,2,18,5,17,31,73,3,12
500,0.1,454,46,1.0,5.0,0.03333333333333333,5.5,0.1,0.75,77,185,66,168,11,17,6,22,51,125,9,21
500,0.1,454,46,1.0,5.0,0.03333333333333333,5.5,0.1,0.75,48,184,42,157,6,27,6,19,32,118,4,20
500,0.1,454,46,1.0,5.0,0.03333333333333333,5.5,0.1,0.75,9,170,8,153,1,17,0,13,8,119,0,21
500,0.1,454,46,1.0,5.0,0.03333333333333333,5.5,0.1,0.75,41,132,38,115,3,17,5,8,29,98,4,9
500,0.1,454,46,1.0,5.0,0.03333333333333333,5.5,0.1,0.75,17,187,17,171,0,16,2,16,12,135,3,20
500,0.1,454,46,1.0,5.0,0.03333333333333333,5.5,0.1,0.75,43,184,40,165,3,19,3,17,31,131,6,17
500,0.1,454,46,1.0,5.0,0.05,2.5,0.1,0.75,32,215,25,197,7,18,5,32,17,143,3,22
500,0.1,454,46,1.0,5.0,0.05,2.5,0.1,0.75,52,302,49,274,3,28,8,34,33,210,8,30
500,0.1,454,46,1.0,5.0,0.05,2.5,0.1,0.75,30,195,30,168,0,27,5,18,23,133,2,17
500,0.1,454,46,1.0,5.0,0.05,2.5,0.1,0.75,69,244,61,222,8,22,7,27,48,171,6,24
500,0.1,454,46,1.0,5.0,0.05,2.5,0.1,0.75,47,206,40,184,7,22,4,15,30,144,6,25
500,0.1,454,46,1.0,5.0,0.05,2.5,0.1,0.75,25,187,23,170,2,17,1,15,18,138,4,17
500,0.1,454,46,1.0,5.0,0.05,2.5,0.1,0.75,39,245,36,220,3,25,1,27,32,168,3,25
500,0.1,454,46,1.0,5.0,0.05,2.5,0.1,0.75,2,221,1,194,1,27,1,23,0,144,0,27
500,0.1,454,46,1.0,5.0,0.05,2.5,0.1,0.75,38,200,35,176,3,24,3,21,27,133,5,22
500,0.1,454,46,1.0,5.0,0.05,2.5,0.1,0.75,6,176,6,158,0,18,0,15,6,123,0,20
500,0.1,454,46,1.0,5.0,0.05,2.5,0.1,0.75,43,226,41,206,2,20,5,17,29,160,7,29
500,0.1,454,46,1.0,5.0,0.05,2.5,0.1,0.75,10,305,10,271,0,34,5,18,5,221,0,32
500,0.1,454,46,1.0,5.0,0.05,2.5,0.1,0.75,24,262,22,235,2,27,0,18,18,185,4,32
500,0.1,454,46,1.0,5.0,0.05,2.5,0.1,0.75,1,210,1,184,0,26,0,23,1,141,0,20
500,0.1,454,46,1.0,5.0,0.05,2.5,0.1,0.75,29,227,25,201,4,26,2,23,19,150,4,28
500,0.1,454,46,1.0,5.0,0.05,2.5,0.1,0.75,3,172,3,159,0,13,0,16,3,124,0,19
500,0.1,454,46,1.0,5.0,0.05,2.5,0.1,0.75,11,125,10,109,1,16,0,12,9,86,1,11
500,0.1,454,46,1.0,5.0,0.05,2.5,0.1,0.75,8,95,8,83,0,12,0,3,5,73,3,7
500,0.1,454,46,1.0,5.0,0.05,2.5,0.1,0.75,20,181,20,163,0,18,2,19,17,119,1,25
500,0.1,454,46,1.0,5.0,0.05,2.5,0.1,0.75,20,141,17,124,3,17,0,15,16,94,1,15
500,0.1,454,46,1.0,5.0,0.05,3.0,0.1,0.75,98,160,89,139,9,21,7,16,67,105,15,18
500,0.1,454,46,1.0,5.0,0.05,3.0,0.1,0.75,77,231,69,209,8,22,5,22,45,160,19,27
500,0.1,454,46,1.0,5.0,0.05,3.0,0.1,0.75,112,217,97,195,15,22,9,18,71,149,17,28
500,0.1,454,46,1.0,5.0,0.05,3.0,0.1,0.75,104,194,98,171,6,23,11,16,72,131,15,24
500,0.1,454,46,1.0,5.0,0.05,3.0,0.1,0.75,74,370,67,335,7,35,5,46,50,255,12,34
500,0.1,454,46,1.0,5.0,0.05,3.0,0.1,0.75,50,249,47,223,3,26,1,22,36,167,10,34
500,0.1,454,46,1.0,5.0,0.05,3.0,0.1,0.75,73,221,67,190,6,31,3,21,50,146,14,23
500,0.1,454,46,1.0,5.0,0.05,3.0,0.1,0.75,84,176,77,156,7,20,13,24,49,122,15,10
500,0.1,454,46,1.0,5.0,0.05,3.0,0.1,0.75,66,266,62,235,4,31,6,22,50,184,6,29
500,0.1,454,46,1.0,5.0,0.05,3.0,0.1,0.75,9,251,8,225,1,26,0,36,6,168,2,21
500,0.1,454,46,1.0,5.0,0.05,3.0,0.1,0.75,18,251,18,224,0,27,0,18,16,183,2,23
500,0.1,454,46,1.0,5.0,0.05,3.0,0.1,0.75,78,226,71,204,7,22,4,24,59,155,8,25
500,0.1,454,46,1.0,5.0,0.05,3.0,0.1,0.75,16,228,16,202,0,26,3,18,12,157,1,27
500,0.1,454,46,1.0,5.0,0.05,3.0,0.1,0.75,5,273,4,244,1,29,0,26,3,193,1,25
500,0.1,454,46,1.0,5.0,0.05,3.0,0.1,0.75,11,191,10,169,1,22,0,23,9,132,1,14
500,0.1,454,46,1.0,5.0,0.05,3.0,0.1,0.75,69,191,64,169,5,22,5,17,48,130,11,22
500,0.1,454,46,1.0,5.0,0.05,3.0,0.1,0.75,6,209,6,188,0,21,1,19,5,147,0,22
500,0.1,454,46,1.0,5.0,0.05,3.0,0.1,0.75,6,161,5,145,1,16,0,16,5,109,0,20
500,0.1,454,46,1.0,5.0,0.05,3.0,0.1,0.75,0,175,0,153,0,22,0,13,0,115,0,25
500,0.1,454,46,1.0,5.0,0.05,3.0,0.1,0.75,8,153,8,138,0,15,2,13,6,102,0,23
500,0.1,454,46,1.0,5.0,0.05,3.5,0.1,0.75,103,240,96,212,7,28,15,27,66,154,15,31
500,0.1,454,46,1.0,5.0,0.05,3.5,0.1,0.75,61,208,58,185,3,23,4,20,41,145,13,20
500,0.1,454,46,1.0,5.0,0.05,3.5,0.1,0.75,134,186,126,163,8,23,16,16,87,120,23,27
500,0.1,454,46,1.0,5.0,0.05,3.5,0.1,0.75,77,263,76,229,1,34,3,20,63,174,10,35
500,0.1,454,46,1.0,5.0,0.05,3.5,0.1,0.75,46,278,43,248,3,30,3,34,33,185,7,29
500,0.1,454,46,1.0,5.0,0.05,3.5,0.1,0.75,97,248,88,223,9,25,6,23,66,171,16,29
500,0.1,454,46,1.0,5.0,0.05,3.5,0.1,0.75,89,218,83,190,6,28,7,19,59,146,17,25
500,0.1,454,46,1.0,5.0,0.05,3.5,0.1,0.75,74,199,71,178,3,21,7,17,51,141,13,20
500,0.1,454,46,1.0,5.0,0.05,3.5,0.1,0.75,89,241,84,208,5,33,14,18,66,166,4,24
500,0.1,454,46,1.0,5.0,0.05,3.5,0.1,0.75,43,218,37,199,6,19,3,17,25,154,9,28
500,0.1,454,46,1.0,5.0,0.05,3.5,0.1,0.75,37,272,36,240,1,32,2,29,26,183,8,28
500,0.1,454,46,1.0,5.0,0.05,3.5,0.1,0.75,18,225,16,207,2,18,3,24,11,156,2,27
500,0.1,454,46,1.0,5.0,0.05,3.5,0.1,0.75,32,217,27,191,5,26,4,16,18,150,5,25
500,0.1,454,46,1.0,5.0,0.05,3.5,0.1,0.75,50,200,48,180,2,20,6,27,35,130,7,23
500,0.1,454,46,1.0,5.0,0.05,3.5,0.1,0.75,15,185,13,172,2,13,1,21,11,138,1,13
500,0.1,454,46,1.0,5.0,0.05,3.5,0.1,0.75,35,275,33,242,2,33,4,26,23,188,6,28
500,0.1,454,46,1.0,5.0,0.05,3.5,0.1,0.75,68,136,62,119,6,17,7,12,46,94,9,13
500,0.1,454,46,1.0,5.0,0.05,3.5,0.1,0.75,1,202,1,180,0,22,1,20,0,134,0,26
500,0.1,454,46,1.0,5.0,0.05,3.5,0.1,0.75,9,191,7,169,2,22,0,16,7,131,0,22
500,0.1,454,46,1.0,5.0,0.05,3.5,0.1,0.75,10,200,9,175,1,25,0,22,7,137,2,16
500,0.1,454,46,1.0,5.0,0.05,4.0,0.1,0.75,62,266,52,241,10,25,8,27,38,187,6,27
