tot_people,workers_over_spectators,nb_of_spectators,nb_of_workers,min_perception_distance,max_perception_distance,speed,speed_ratio,leader_frac,follower_frac,tot_victims,tot_saved_people,tot_spectators_victims,tot_spectators_saved,tot_workers_victims,tot_workers_saved,tot_leaders_victims,tot_leaders_saved,tot_followers_victims,tot_followers_saved,tot_panic_victims,tot_panic_saved
500,0.1,454,46,1.0,5.0,0.0833333333333333,2.0,0.1,0.3,77,83,73,68,4,15,16,20,32,22,25,26
500,0.1,454,46,1.0,5.0,0.0833333333333333,2.0,0.1,0.3,34,104,32,93,2,11,9,20,12,41,11,32
500,0.1,454,46,1.0,5.0,0.0833333333333333,2.0,0.1,0.3,26,92,25,79,1,13,5,20,9,30,11,29
500,0.1,454,46,1.0,5.0,0.0833333333333333,2.0,0.1,0.3,23,132,21,120,2,12,3,30,8,49,10,41
500,0.1,454,46,1.0,5.0,0.0833333333333333,2.0,0.1,0.3,32,68,31,60,1,8,10,13,11,29,10,18
500,0.1,454,46,1.0,5.0,0.0833333333333333,2.0,0.1,0.3,30,115,27,102,3,13,4,26,8,42,15,34
500,0.1,454,46,1.0,5.0,0.0833333333333333,2.0,0.1,0.3,1,73,1,64,0,9,0,17,1,23,0,24
500,0.1,454,46,1.0,5.0,0.0833333333333333,2.0,0.1,0.3,15,52,14,48,1,4,5,6,6,24,3,18
500,0.1,454,46,1.0,5.0,0.0833333333333333,2.0,0.1,0.3,8,45,7,41,1,4,2,13,2,14,3,14
500,0.1,454,46,1.0,5.0,0.0833333333333333,2.0,0.1,0.3,12,45,10,41,2,4,4,9,4,17,2,15
500,0.1,454,46,1.0,5.0,0.0833333333333333,2.0,0.1,0.4,97,173,93,154,4,19,18,25,47,96,28,33
500,0.1,454,46,1.0,5.0,0.0833333333333333,2.0,0.1,0.4,75,233,70,211,5,22,17,44,28,123,25,44
500,0.1,454,46,1.0,5.0,0.0833333333333333,2.0,0.1,0.4,187,142,171,129,16,13,31,31,83,58,57,40
500,0.1,454,46,1.0,5.0,0.0833333333333333,2.0,0.1,0.4,162,141,143,126,19,15,22,28,66,62,55,36
500,0.1,454,46,1.0,5.0,0.0833333333333333,2.0,0.1,0.4,156,99,143,93,13,6,35,16,58,53,50,24
500,0.1,454,46,1.0,5.0,0.0833333333333333,2.0,0.1,0.4,71,131,63,116,8,15,11,31,25,60,27,25
500,0.1,454,46,1.0,5.0,0.0833333333333333,2.0,0.1,0.4,150,118,138,98,12,20,23,22,78,53,37,23
500,0.1,454,46,1.0,5.0,0.0833333333333333,2.0,0.1,0.4,24,134,19,121,5,13,6,24,11,60,2,37
500,0.1,454,46,1.0,5.0,0.0833333333333333,2.0,0.1,0.4,43,147,41,125,2,22,10,29,20,58,11,38
500,0.1,454,46,1.0,5.0,0.0833333333333333,2.0,0.1,0.4,49,148,46,132,3,16,4,38,23,61,19,33
500,0.1,454,46,1.0,5.0,0.0833333333333333,2.0,0.1,0.4,26,197,26,169,0,28,7,45,12,87,7,37
500,0.1,454,46,1.0,5.0,0.0833333333333333,2.0,0.1,0.4,20,145,17,131,3,14,3,33,7,68,7,30
500,0.1,454,46,1.0,5.0,0.0833333333333333,2.0,0.1,0.4,10,125,10,109,0,16,2,22,4,60,4,27
500,0.1,454,46,1.0,5.0,0.0833333333333333,2.0,0.1,0.4,25,148,23,132,2,16,1,23,15,71,7,38
500,0.1,454,46,1.0,5.0,0.0833333333333333,2.0,0.1,0.4,23,124,23,108,0,16,3,33,9,50,11,25
500,0.1,454,46,1.0,5.0,0.0833333333333333,2.0,0.1,0.4,47,101,42,92,5,9,6,20,18,44,18,28
500,0.1,454,46,1.0,5.0,0.0833333333333333,2.0,0.1,0.4,33,124,28,113,5,11,4,27,18,62,6,24
500,0.1,454,46,1.0,5.0,0.0833333333333333,2.0,0.1,0.4,2,183,1,164,1,19,0,39,1,86,0,39
500,0.1,454,46,1.0,5.0,0.0833333333333333,2.0,0.1,0.4,38,138,33,121,5,17,7,22,19,65,7,34
500,0.1,454,46,1.0,5.0,0.0833333333333333,2.0,0.1,0.4,1,125,1,100,0,25,0,19,0,55,1,26
500,0.1,454,46,1.0,5.0,0.0833333333333333,2.0,0.1,0.5,68,251,60,231,8,20,11,48,29,148,20,35
500,0.1,454,46,1.0,5.0,0.0833333333333333,2.0,0.1,0.5,133,291,121,262,12,29,15,58,71,162,35,42
500,0.1,454,46,1.0,5.0,0.0833333333333333,2.0,0.1,0.5,105,320,97,285,8,35,21,67,61,172,15,46
500,0.1,454,46,1.0,5.0,0.0833333333333333,2.0,0.1,0.5,58,353,52,319,6,34,12,68,26,196,14,55
500,0.1,454,46,1.0,5.0,0.0833333333333333,2.0,0.1,0.5,23,229,21,205,2,24,4,34,13,133,4,38
500,0.1,454,46,1.0,5.0,0.0833333333333333,2.0,0.1,0.5,105,204,92,178,13,26,15,41,53,109,24,28
500,0.1,454,46,1.0,5.0,0.0833333333333333,2.0,0.1,0.5,47,307,44,278,3,29,10,74,27,162,7,42
500,0.1,454,46,1.0,5.0,0.0833333333333333,2.0,0.1,0.5,30,334,28,300,2,34,5,53,16,198,7,49
500,0.1,454,46,1.0,5.0,0.0833333333333333,2.0,0.1,0.5,64,228,58,205,6,23,13,40,31,131,14,34
500,0.1,454,46,1.0,5.0,0.0833333333333333,2.0,0.1,0.5,117,214,103,197,14,17,17,40,61,126,25,31
500,0.1,454,46,1.0,5.0,0.0833333333333333,2.0,0.1,0.5,11,315,11,283,0,32,2,72,6,179,3,32
500,0.1,454,46,1.0,5.0,0.0833333333333333,2.0,0.1,0.5,19,202,17,180,2,22,5,40,9,112,3,28
500,0.1,454,46,1.0,5.0,0.0833333333333333,2.0,0.1,0.5,39,222,33,196,6,26,3,28,20,133,10,35
500,0.1,454,46,1.0,5.0,0.0833333333333333,2.0,0.1,0.5,31,201,31,173,0,28,11,36,15,111,5,26
500,0.1,454,46,1.0,5.0,0.0833333333333333,2.0,0.1,0.5,22,186,21,167,1,19,3,34,14,101,4,32
500,0.1,454,46,1.0,5.0,0.0833333333333333,2.0,0.1,0.5,0,285,0,263,0,22,0,68,0,149,0,46
500,0.1,454,46,1.0,5.0,0.0833333333333333,2.0,0.1,0.5,0,220,0,194,0,26,0,49,0,113,0,32
500,0.1,454,46,1.0,5.0,0.0833333333333333,2.0,0.1,0.5,15,194,14,169,1,25,1,30,9,115,4,24
500,0.1,454,46,1.0,5.0,0.0833333333333333,2.0,0.1,0.5,4,205,3,177,1,28,0,35,2,107,1,35
500,0.1,454,46,1.0,5.0,0.0833333333333333,2.0,0.1,0.5,12,272,11,245,1,27,2,53,8,152,1,40
500,0.1,454,46,1.0,5.0,0.0833333333333333,2.0,0.2,0.1,116,98,108,86,8,12,37,37,17,10,54,39
500,0.1,454,46,1.0,5.0,0.0833333333333333,2.0,0.2,0.1,189,63,176,55,13,8,54,16,30,13,92,26
500,0.1,454,46,1.0,5.0,0.0833333333333333,2.0,0.2,0.1,179,126,167,113,12,13,55,38,26,30,86,45
500,0.1,454,46,1.0,5.0,0.0833333333333333,2.0,0.2,0.1,182,82,170,74,12,8,43,25,43,13,84,36
500,0.1,454,46,1.0,5.0,0.0833333333333333,2.0,0.2,0.1,93,79,82,74,11,5,27,25,18,14,37,35
500,0.1,454,46,1.0,5.0,0.0833333333333333,2.0,0.2,0.1,121,91,113,73,8,18,30,23,24,19,59,31
500,0.1,454,46,1.0,5.0,0.0833333333333333,2.0,0.2,0.1,92,53,83,47,9,6,27,17,16,6,40,24
500,0.1,454,46,1.0,5.0,0.0833333333333333,2.0,0.2,0.1,142,108,129,99,13,9,37,38,29,22,63,39
500,0.1,454,46,1.0,5.0,0.0833333333333333,2.0,0.2,0.1,106,89,95,83,11,6,27,28,23,13,45,42
500,0.1,454,46,1.0,5.0,0.0833333333333333,2.0,0.2,0.1,49,116,42,103,7,13,10,46,9,12,23,45
500,0.1,454,46,1.0,5.0,0.0833333333333333,2.0,0.2,0.1,43,94,41,85,2,9,14,24,7,19,20,42
500,0.1,454,46,1.0,5.0,0.0833333333333333,2.0,0.2,0.1,64,135,58,120,6,15,16,40,10,26,32,54
500,0.1,454,46,1.0,5.0,0.0833333333333333,2.0,0.2,0.1,28,117,27,103,1,14,10,36,4,15,13,52
500,0.1,454,46,1.0,5.0,0.0833333333333333,2.0,0.2,0.1,60,72,54,66,6,6,13,18,10,8,31,40
500,0.1,454,46,1.0,5.0,0.0833333333333333,2.0,0.2,0.1,31,107,27,95,4,12,10,38,5,19,12,38
500,0.1,454,46,1.0,5.0,0.0833333333333333,2.0,0.2,0.1,29,98,24,90,5,8,2,31,4,19,18,40
500,0.1,454,46,1.0,5.0,0.0833333333333333,2.0,0.2,0.1,6,120,6,109,0,11,3,43,0,25,3,41
500,0.1,454,46,1.0,5.0,0.0833333333333333,2.0,0.2,0.1,2,100,1,90,1,10,0,34,1,16,0,40
500,0.1,454,46,1.0,5.0,0.0833333333333333,2.0,0.2,0.1,6,95,6,84,0,11,3,23,0,28,3,33
500,0.1,454,46,1.0,5.0,0.0833333333333333,2.0,0.2,0.1,14,74,13,62,1,12,1,23,2,15,10,24
500,0.1,454,46,1.0,5.0,0.0833333333333333,2.0,0.2,0.2,83,178,77,160,6,18,18,60,20,55,39,45
500,0.1,454,46,1.0,5.0,0.0833333333333333,2.0,0.2,0.2,83,124,75,108,8,16,15,41,26,34,34,33
500,0.1,454,46,1.0,5.0,0.0833333333333333,2.0,0.2,0.2,111,137,98,122,13,15,29,42,31,38,38,42
500,0.1,454,46,1.0,5.0,0.0833333333333333,2.0,0.2,0.2,116,119,108,108,8,11,36,26,31,40,41,42
500,0.1,454,46,1.0,5.0,0.0833333333333333,2.0,0.2,0.2,45,139,43,127,2,12,10,38,12,35,21,54
500,0.1,454,46,1.0,5.0,0.0833333333333333,2.0,0.2,0.2,87,236,83,208,4,28,25,73,27,67,31,68
500,0.1,454,46,1.0,5.0,0.0833333333333333,2.0,0.2,0.2,90,115,79,99,11,16,18,39,21,29,40,31
500,0.1,454,46,1.0,5.0,0.0833333333333333,2.0,0.2,0.2,135,128,123,114,12,14,43,34,34,40,46,40
500,0.1,454,46,1.0,5.0,0.0833333333333333,2.0,0.2,0.2,17,125,16,117,1,8,3,41,3,43,10,33
500,0.1,454,46,1.0,5.0,0.0833333333333333,2.0,0.2,0.2,33,106,32,95,1,11,6,32,14,27,12,36
500,0.1,454,46,1.0,5.0,0.0833333333333333,2.0,0.2,0.2,92,139,86,123,6,16,26,43,30,38,30,42
500,0.1,454,46,1.0,5.0,0.0833333333333333,2.0,0.2,0.2,45,139,37,125,8,14,11,39,14,35,12,51
500,0.1,454,46,1.0,5.0,0.0833333333333333,2.0,0.2,0.2,4,122,4,110,0,12,1,40,1,29,2,41
500,0.1,454,46,1.0,5.0,0.0833333333333333,2.0,0.2,0.2,19,105,17,92,2,13,3,25,6,29,8,38
500,0.1,454,46,1.0,5.0,0.0833333333333333,2.0,0.2,0.2,0,94,0,84,0,10,0,28,0,25,0,31
500,0.1,454,46,1.0,5.0,0.0833333333333333,2.0,0.2,0.2,57,151,52,140,5,11,13,51,15,35,24,54
500,0.1,454,46,1.0,5.0,0.0833333333333333,2.0,0.2,0.2,36,99,30,88,6,11,8,30,10,30,12,28
500,0.1,454,46,1.0,5.0,0.0833333333333333,2.0,0.2,0.2,0,103,0,90,0,13,0,26,0,29,0,35
500,0.1,454,46,1.0,5.0,0.0833333333333333,2.0,0.2,0.2,19,168,17,152,2,16,5,45,5,58,7,49
500,0.1,454,46,1.0,5.0,0.0833333333333333,2.0,0.2,0.2,3,95,3,86,0,9,1,18,1,37,1,31
500,0.1,454,46,1.0,5.0,0.0833333333333333,2.0,0.2,0.3,81,282,74,257,7,25,27,71,24,123,23,63
500,0.1,454,46,1.0,5.0,0.0833333333333333,2.0,0.2,0.3,61,282,56,254,5,28,15,85,25,101,16,68
500,0.1,454,46,1.0,5.0,0.0833333333333333,2.0,0.2,0.3,108,216,100,194,8,22,34,52,37,84,29,58
500,0.1,454,46,1.0,5.0,0.0833333333333333,2.0,0.2,0.3,139,205,124,187,15,18,43,61,45,73,36,53
500,0.1,454,46,1.0,5.0,0.0833333333333333,2.0,0.2,0.3,42,195,41,174,1,21,12,55,18,73,11,46
500,0.1,454,46,1.0,5.0,0.0833333333333333,2.0,0.2,0.3,32,226,29,201,3,25,12,57,10,83,7,61
500,0.1,454,46,1.0,5.0,0.0833333333333333,2.0,0.2,0.3,74,184,69,165,5,19,18,57,22,62,29,46
500,0.1,454,46,1.0,5.0,0.0833333333333333,2.0,0.2,0.3,83,209,73,191,10,18,21,64,28,77,24,50
500,0.1,454,46,1.0,5.0,0.0833333333333333,2.0,0.2,0.3,40,255,39,225,1,30,12,64,19,100,8,61
500,0.1,454,46,1.0,5.0,0.0833333333333333,2.0,0.2,0.3,39,244,34,218,5,26,11,58,15,98,8,62
500,0.1,454,46,1.0,5.0,0.0833333333333333,2.0,0.2,0.3,11,228,11,200,0,28,2,63,7,89,2,48
500,0.1,454,46,1.0,5.0,0.0833333333333333,2.0,0.2,0.3,58,267,54,240,4,27,13,67,26,92,15,81
500,0.1,454,46,1.0,5.0,0.0833333333333333,2.0,0.2,0.3,48,195,44,175,4,20,6,52,17,71,21,52
500,0.1,454,46,1.0,5.0,0.0833333333333333,2.0,0.2,0.3,22,151,22,134,0,17,7,45,7,56,8,33
500,0.1,454,46,1.0,5.0,0.0833333333333333,2.0,0.2,0.3,41,189,40,169,1,20,16,52,13,76,11,41
500,0.1,454,46,1.0,5.0,0.0833333333333333,2.0,0.2,0.3,26,202,24,182,2,20,4,53,13,80,7,49
500,0.1,454,46,1.0,5.0,0.0833333333333333,2.0,0.2,0.3,2,196,1,176,1,20,0,58,1,78,0,40
500,0.1,454,46,1.0,5.0,0.0833333333333333,2.0,0.2,0.3,2,277,1,247,1,30,0,91,0,95,1,61
500,0.1,454,46,1.0,5.0,0.0833333333333333,2.0,0.2,0.3,0,212,0,192,0,20,0,73,0,68,0,51
500,0.1,454,46,1.0,5.0,0.0833333333333333,2.0,0.2,0.3,12,181,10,165,2,16,1,42,4,81,5,42
500,0.1,454,46,1.0,5.0,0.0833333333333333,2.0,0.2,0.4,126,313,117,282,9,31,35,78,57,141,25,63
500,0.1,454,46,1.0,5.0,0.0833333333333333,2.0,0.2,0.4,76,317,67,287,9,30,10,82,42,155,15,50
500,0.1,454,46,1.0,5.0,0.0833333333333333,2.0,0.2,0.4,111,318,100,294,11,24,29,88,49,147,22,59
500,0.1,454,46,1.0,5.0,0.0833333333333333,2.0,0.2,0.4,73,382,63,347,10,35,18,112,30,166,15,69
500,0.1,454,46,1.0,5.0,0.0833333333333333,2.0,0.2,0.4,51,398,47,357,4,41,14,110,23,191,10,56
500,0.1,454,46,1.0,5.0,0.0833333333333333,2.0,0.2,0.4,75,310,68,280,7,30,22,89,30,140,16,51
500,0.1,454,46,1.0,5.0,0.0833333333333333,2.0,0.2,0.4,50,393,48,355,2,38,14,112,25,188,9,55
500,0.1,454,46,1.0,5.0,0.0833333333333333,2.0,0.2,0.4,38,369,34,332,4,37,10,96,16,183,8,53
500,0.1,454,46,1.0,5.0,0.0833333333333333,2.0,0.2,0.4,8,371,8,330,0,41,2,99,4,163,2,68
500,0.1,454,46,1.0,5.0,0.0833333333333333,2.0,0.2,0.4,80,334,75,301,5,33,20,90,37,159,18,52
500,0.1,454,46,1.0,5.0,0.0833333333333333,2.0,0.2,0.4,44,395,40,356,4,39,13,99,19,196,8,61
500,0.1,454,46,1.0,5.0,0.0833333333333333,2.0,0.2,0.4,79,342,76,303,3,39,22,88,36,157,18,58
500,0.1,454,46,1.0,5.0,0.0833333333333333,2.0,0.2,0.4,38,263,34,234,4,29,10,76,18,116,6,42
500,0.1,454,46,1.0,5.0,0.0833333333333333,2.0,0.2,0.4,21,315,20,288,1,27,7,105,8,138,5,45
500,0.1,454,46,1.0,5.0,0.0833333333333333,2.0,0.2,0.4,36,325,31,297,5,28,13,81,11,154,7,62
500,0.1,454,46,1.0,5.0,0.0833333333333333,2.0,0.2,0.4,1,343,1,311,0,32,0,109,1,145,0,57
500,0.1,454,46,1.0,5.0,0.0833333333333333,2.0,0.2,0.4,23,259,21,237,2,22,5,75,11,121,5,41
500,0.1,454,46,1.0,5.0,0.0833333333333333,2.0,0.2,0.4,13,260,12,236,1,24,5,62,4,129,3,45
500,0.1,454,46,1.0,5.0,0.0833333333333333,2.0,0.2,0.4,11,277,9,250,2,27,2,82,4,123,3,45
500,0.1,454,46,1.0,5.0,0.0833333333333333,2.0,0.2,0.4,27,247,25,224,2,23,7,73,8,112,10,39
500,0.1,454,46,1.0,5.0,0.0833333333333333,2.0,0.2,0.5,91,396,83,359,8,37,24,130,54,198,5,31
500,0.1,454,46,1.0,5.0,0.0833333333333333,2.0,0.2,0.5,61,409,53,374,8,35,20,116,30,221,3,37
500,0.1,454,46,1.0,5.0,0.0833333333333333,2.0,0.2,0.5,28,444,27,400,1,44,8,110,16,249,3,41
500,0.1,454,46,1.0,5.0,0.0833333333333333,2.0,0.2,0.5,25,452,22,409,3,43,9,130,12,240,1,39
500,0.1,454,46,1.0,5.0,0.0833333333333333,2.0,0.2,0.5,9,424,9,381,0,43,5,123,3,226,1,32
500,0.1,454,46,1.0,5.0,0.0833333333333333,2.0,0.2,0.5,25,410,24,370,1,40,9,109,14,227,1,34
500,0.1,454,46,1.0,5.0,0.0833333333333333,2.0,0.2,0.5,60,419,56,379,4,40,12,118,37,222,7,39
500,0.1,454,46,1.0,5.0,0.0833333333333333,2.0,0.2,0.5,49,374,45,339,4,35,18,94,24,214,3,31
500,0.1,454,46,1.0,5.0,0.0833333333333333,2.0,0.2,0.5,87,372,79,339,8,33,24,93,51,216,4,30
500,0.1,454,46,1.0,5.0,0.0833333333333333,2.0,0.2,0.5,16,448,13,406,3,42,1,125,9,249,3,32
500,0.1,454,46,1.0,5.0,0.0833333333333333,2.0,0.2,0.5,35,416,34,375,1,41,11,106,18,224,5,45
500,0.1,454,46,1.0,5.0,0.0833333333333333,2.0,0.2,0.5,38,419,31,383,7,36,9,117,18,228,4,38
500,0.1,454,46,1.0,5.0,0.0833333333333333,2.0,0.2,0.5,3,419,2,382,1,37,2,124,0,229,0,29
500,0.1,454,46,1.0,5.0,0.0833333333333333,2.0,0.2,0.5,3,403,3,360,0,43,1,105,2,227,0,28
500,0.1,454,46,1.0,5.0,0.0833333333333333,2.0,0.2,0.5,53,331,51,294,2,37,18,86,29,178,4,30
500,0.1,454,46,1.0,5.0,0.0833333333333333,2.0,0.2,0.5,32,417,29,380,3,37,10,103,18,241,1,36
500,0.1,454,46,1.0,5.0,0.0833333333333333,2.0,0.2,0.5,16,337,15,306,1,31,2,93,11,185,2,28
500,0.1,454,46,1.0,5.0,0.0833333333333333,2.0,0.2,0.5,53,335,48,303,5,32,17,88,28,184,3,31
500,0.1,454,46,1.0,5.0,0.0833333333333333,2.0,0.2,0.5,26,392,23,353,3,39,8,115,13,207,2,31
500,0.1,454,46,1.0,5.0,0.0833333333333333,2.0,0.2,0.5,6,331,4,296,2,35,2,93,2,173,0,30
500,0.1,454,46,1.0,5.0,0.0833333333333333,2.0,0.3,0.1,125,223,111,202,14,21,42,89,21,42,48,71
500,0.1,454,46,1.0,5.0,0.0833333333333333,2.0,0.3,0.1,103,241,96,213,7,28,46,94,14,45,36,74
500,0.1,454,46,1.0,5.0,0.0833333333333333,2.0,0.3,0.1,166,141,149,128,17,13,60,50,28,25,61,53
500,0.1,454,46,1.0,5.0,0.0833333333333333,2.0,0.3,0.1,91,173,87,153,4,20,29,59,17,31,41,63
500,0.1,454,46,1.0,5.0,0.0833333333333333,2.0,0.3,0.1,138,150,126,137,12,13,42,56,24,22,60,59
500,0.1,454,46,1.0,5.0,0.0833333333333333,2.0,0.3,0.1,152,217,138,194,14,23,48,84,37,34,53,76
500,0.1,454,46,1.0,5.0,0.0833333333333333,2.0,0.3,0.1,74,169,68,154,6,15,25,75,10,28,33,51
500,0.1,454,46,1.0,5.0,0.0833333333333333,2.0,0.3,0.1,58,211,49,187,9,24,22,78,8,37,19,72
500,0.1,454,46,1.0,5.0,0.0833333333333333,2.0,0.3,0.1,16,191,14,173,2,18,6,71,6,27,2,75
500,0.1,454,46,1.0,5.0,0.0833333333333333,2.0,0.3,0.1,140,202,126,182,14,20,48,56,31,51,47,75
500,0.1,454,46,1.0,5.0,0.0833333333333333,2.0,0.3,0.1,81,205,73,185,8,20,32,98,12,32,29,55
500,0.1,454,46,1.0,5.0,0.0833333333333333,2.0,0.3,0.1,79,289,71,264,8,25,29,124,13,56,29,84
500,0.1,454,46,1.0,5.0,0.0833333333333333,2.0,0.3,0.1,8,199,8,181,0,18,5,84,2,38,1,59
500,0.1,454,46,1.0,5.0,0.0833333333333333,2.0,0.3,0.1,18,178,17,152,1,26,6,64,6,27,5,61
500,0.1,454,46,1.0,5.0,0.0833333333333333,2.0,0.3,0.1,53,197,50,173,3,24,21,66,15,42,14,65
500,0.1,454,46,1.0,5.0,0.0833333333333333,2.0,0.3,0.1,33,308,33,278,0,30,11,134,4,58,18,86
